,staging,sender,receiver,staging1,vehicleType,patientType,scenario,value
2266,a1,s170,r195,a1,v00,n,n15,54
2267,a1,s053,r024,a1,v00,c,n15,22
2268,a1,s053,r024,a1,v00,n,n15,128
2269,a1,s179,r272,a1,v00,n,n15,51
2270,a1,s179,r203,a1,v00,n,n15,60
2271,a1,s179,r236,a1,v00,n,n15,18
2272,a1,s120,r301,a1,v00,n,n15,20
2273,a1,s120,r213,a1,v00,n,n15,39
2274,a1,s120,r149,a1,v00,n,n15,68
2275,a1,s196,r190,a1,v00,n,n15,48
2276,a1,s196,r236,a1,v00,n,n15,46
2277,a1,s196,r230,a1,v00,n,n15,33
2278,a1,s308,r506,a1,v00,n,n15,69
2279,a1,s308,r502,a1,v00,n,n15,58
2280,a1,s139,r300,a1,v00,n,n15,56
2281,a1,s139,r360,a1,v00,n,n15,65
2282,a1,s139,r177,a1,v00,n,n15,1
2283,a1,s150,r245,a1,v00,n,n15,43
2284,a1,s150,r249,a1,v00,n,n15,52
2285,a1,s150,r309,a1,v00,n,n15,27
2286,a1,s096,r276,a1,v00,n,n15,39
2287,a1,s096,r343,a1,v00,n,n15,26
2288,a1,s096,r232,a1,v00,n,n15,45
2289,a1,s096,r228,a1,v00,n,n15,8
2290,a1,s066,r174,a1,v00,n,n15,58
2291,a1,s066,r322,a1,v00,n,n15,40
2292,a1,s066,r391,a1,v00,n,n15,4
2293,a1,s072,r131,a1,v00,n,n15,40
2294,a1,s072,r161,a1,v00,n,n15,39
2295,a1,s072,r391,a1,v00,n,n15,23
2296,a1,s278,r177,a1,v00,n,n15,51
2297,a1,s278,r436,a1,v00,n,n15,51
2298,a1,s307,r499,a1,v00,n,n15,48
2299,a1,s307,r482,a1,v00,n,n15,52
2300,a1,s307,r501,a1,v00,n,n15,2
2301,a1,s117,r367,a1,v00,n,n15,16
2302,a1,s117,r369,a1,v00,n,n15,27
2303,a1,s117,r302,a1,v00,n,n15,40
2304,a1,s117,r228,a1,v00,n,n15,17
2305,a1,s035,r029,a1,v00,c,n15,14
2306,a1,s035,r029,a1,v00,n,n15,85
2307,a1,s039,r027,a1,v00,c,n15,14
2308,a1,s039,r027,a1,v00,n,n15,79
2309,a1,s252,r273,a1,v00,n,n15,38
2310,a1,s252,r246,a1,v00,n,n15,44
2311,a1,s252,r185,a1,v00,n,n15,11
2312,a1,s020,r028,a1,v00,c,n15,13
2313,a1,s020,r028,a1,v00,n,n15,76
2314,a1,s088,r160,a1,v00,n,n15,30
2315,a1,s088,r371,a1,v00,n,n15,37
2316,a1,s088,r140,a1,v00,n,n15,20
2317,a1,s059,r323,a1,v00,n,n15,39
2318,a1,s059,r229,a1,v00,n,n15,30
2319,a1,s059,r317,a1,v00,n,n15,16
2320,a1,s204,r361,a1,v00,n,n15,8
2321,a1,s204,r235,a1,v00,n,n15,15
2322,a1,s204,r329,a1,v00,n,n15,18
2323,a1,s204,r178,a1,v00,n,n15,23
2324,a1,s204,r205,a1,v00,n,n15,21
2325,a1,s106,r309,a1,v00,n,n15,26
2326,a1,s106,r185,a1,v00,n,n15,25
2327,a1,s106,r384,a1,v00,n,n15,23
2328,a1,s106,r223,a1,v00,n,n15,10
2329,a1,s165,r350,a1,v00,n,n15,41
2330,a1,s165,r191,a1,v00,n,n15,41
2331,a1,s108,r230,a1,v00,n,n15,32
2332,a1,s108,r386,a1,v00,n,n15,40
2333,a1,s108,r237,a1,v00,n,n15,9
2334,a1,s144,r308,a1,v00,n,n15,8
2335,a1,s144,r290,a1,v00,n,n15,20
2336,a1,s144,r252,a1,v00,n,n15,23
2337,a1,s144,r228,a1,v00,n,n15,19
2338,a1,s144,r393,a1,v00,n,n15,9
2339,a1,s144,r398,a1,v00,n,n15,2
2340,a1,s157,r311,a1,v00,n,n15,40
2341,a1,s157,r211,a1,v00,n,n15,40
2342,a1,s157,r206,a1,v00,n,n15,1
2343,a1,s234,r264,a1,v00,n,n15,44
2344,a1,s234,r154,a1,v00,n,n15,37
2345,a1,s306,r519,a1,v00,n,n15,47
2346,a1,s306,r501,a1,v00,n,n15,34
2347,a1,s256,r325,a1,v00,n,n15,42
2348,a1,s256,r336,a1,v00,n,n15,38
2349,a1,s313,r507,a1,v00,n,n15,38
2350,a1,s313,r385,a1,v00,n,n15,40
2351,a1,s313,r227,a1,v00,n,n15,2
2352,a1,s018,r027,a1,v00,c,n15,11
2353,a1,s018,r027,a1,v00,n,n15,66
2354,a1,s080,r316,a1,v00,n,n15,41
2355,a1,s080,r139,a1,v00,n,n15,34
2356,a1,s080,r128,a1,v00,n,n15,1
2357,a1,s114,r212,a1,v00,n,n15,39
2358,a1,s114,r206,a1,v00,n,n15,37
2359,a1,s138,r324,a1,v00,n,n15,40
2360,a1,s138,r293,a1,v00,n,n15,36
2361,a1,s092,r128,a1,v00,n,n15,39
2362,a1,s092,r176,a1,v00,n,n15,30
2363,a1,s092,r294,a1,v00,n,n15,5
2364,a1,s311,r493,a1,v00,n,n15,43
2365,a1,s311,r444,a1,v00,n,n15,31
2366,a1,s077,r467,a1,v00,n,n15,38
2367,a1,s077,r310,a1,v00,n,n15,35
2368,a1,s231,r238,a1,v00,n,n15,42
2369,a1,s231,r285,a1,v00,n,n15,31
2370,a1,s134,r227,a1,v00,n,n15,37
2371,a1,s134,r266,a1,v00,n,n15,34
2372,a1,s232,r475,a1,v00,n,n15,48
2373,a1,s232,r469,a1,v00,n,n15,20
2374,a1,s076,r152,a1,v00,n,n15,21
2375,a1,s076,r364,a1,v00,n,n15,39
2376,a1,s076,r368,a1,v00,n,n15,5
2377,a1,s156,r337,a1,v00,n,n15,44
2378,a1,s156,r338,a1,v00,n,n15,17
2379,a1,s174,r260,a1,v00,n,n15,16
2380,a1,s174,r398,a1,v00,n,n15,13
2381,a1,s174,r391,a1,v00,n,n15,12
2382,a1,s174,r237,a1,v00,n,n15,20
2383,a1,s075,r153,a1,v00,n,n15,20
2384,a1,s075,r168,a1,v00,n,n15,16
2385,a1,s075,r372,a1,v00,n,n15,23
2386,a1,s310,r509,a1,v00,n,n15,46
2387,a1,s310,r399,a1,v00,n,n15,9
2388,a1,s086,r242,a1,v00,n,n15,34
2389,a1,s086,r223,a1,v00,n,n15,13
2390,a1,s266,r327,a1,v00,n,n15,34
2391,a1,s266,r387,a1,v00,n,n15,13
2392,a1,s302,r416,a1,v00,n,n15,41
2393,a1,s302,r339,a1,v00,n,n15,5
2394,a1,s003,r033,a1,v00,c,n15,6
2395,a1,s003,r033,a1,v00,n,n15,39
2396,a1,s025,r050,a1,v00,c,n15,6
2397,a1,s025,r050,a1,v00,n,n15,39
2398,a1,s124,r283,a1,v00,n,n15,8
2399,a1,s124,r194,a1,v00,n,n15,21
2400,a1,s124,r196,a1,v00,n,n15,14
2401,a1,s112,r379,a1,v00,n,n15,35
2402,a1,s112,r422,a1,v00,n,n15,5
2403,a1,s133,r312,a1,v00,n,n15,20
2404,a1,s133,r294,a1,v00,n,n15,20
2405,a1,s158,r243,a1,v00,n,n15,33
2406,a1,s158,r368,a1,v00,n,n15,7
2407,a1,s027,r065,a1,v00,c,n15,5
2408,a1,s027,r065,a1,v00,n,n15,34
2409,a1,s065,r140,a1,v00,n,n15,26
2410,a1,s065,r219,a1,v00,n,n15,12
2411,a1,s069,r225,a1,v00,n,n15,27
2412,a1,s069,r265,a1,v00,n,n15,11
2413,a1,s006,r033,a1,v00,c,n15,5
2414,a1,s006,r033,a1,v00,n,n15,28
2415,a1,s015,r049,a1,v00,c,n15,5
2416,a1,s015,r049,a1,v00,n,n15,28
2417,a1,s022,r025,a1,v00,c,n15,4
2418,a1,s022,r025,a1,v00,n,n15,28
2419,a1,s087,r399,a1,v00,n,n15,29
2420,a1,s026,r065,a1,v00,c,n15,3
2421,a1,s026,r065,a1,v00,n,n15,23
2422,a1,s153,r299,a1,v00,n,n15,23
2423,a1,s043,r050,a1,v00,c,n15,3
2424,a1,s043,r050,a1,v00,n,n15,19
2425,a1,s207,r234,a1,v00,n,n15,22
2426,a1,s030,r025,a1,v00,c,n15,2
2427,a1,s030,r025,a1,v00,n,n15,17
2428,a1,s036,r061,a1,v00,c,n15,2
2429,a1,s036,r061,a1,v00,n,n15,17
2430,a1,s051,r062,a1,v00,c,n15,2
2431,a1,s051,r062,a1,v00,n,n15,17
2432,a1,s209,r297,a1,v00,n,n15,17
2433,a1,s122,r440,a1,v00,n,n15,16
2434,a1,s291,r411,a1,v00,n,n15,16
2435,a1,s013,r033,a1,v00,c,n15,1
2436,a1,s013,r033,a1,v00,n,n15,12
2437,a1,s029,r050,a1,v00,c,n15,1
2438,a1,s029,r050,a1,v00,n,n15,10
2439,a1,s083,r317,a1,v00,n,n15,10
2440,a1,s091,r147,a1,v00,n,n15,10
2441,a1,s094,r339,a1,v00,n,n15,10
2442,a1,s103,r170,a1,v00,n,n15,10
2443,a1,s105,r222,a1,v00,n,n15,10
2444,a1,s123,r403,a1,v00,n,n15,10
2445,a1,s154,r268,a1,v00,n,n15,10
2446,a1,s181,r455,a1,v00,n,n15,10
2447,a1,s182,r412,a1,v00,n,n15,10
2448,a1,s192,r201,a1,v00,n,n15,10
2449,a1,s217,r434,a1,v00,n,n15,10
2450,a1,s219,r419,a1,v00,n,n15,10
2451,a1,s230,r422,a1,v00,n,n15,10
2452,a1,s247,r377,a1,v00,n,n15,10
2453,a1,s293,r455,a1,v00,n,n15,10
2454,a1,s296,r412,a1,v00,n,n15,10
2455,a1,s064,r149,a1,v00,n,n15,9
2456,a1,s071,r338,a1,v00,n,n15,9
2457,a1,s062,r296,a1,v00,n,n15,8
2458,a1,s089,r265,a1,v00,n,n15,8
2459,a1,s101,r306,a1,v00,n,n15,8
2460,a1,s118,r255,a1,v00,n,n15,6
2461,a1,s118,r216,a1,v00,n,n15,2
2462,a1,s135,r184,a1,v00,n,n15,8
2463,a1,s147,r387,a1,v00,n,n15,8
2464,a1,s167,r205,a1,v00,n,n15,8
2465,a1,s169,r331,a1,v00,n,n15,8
2466,a1,s187,r403,a1,v00,n,n15,8
2467,a1,s205,r219,a1,v00,n,n15,8
2468,a1,s221,r434,a1,v00,n,n15,8
2469,a1,s289,r496,a1,v00,n,n15,8
2470,a1,s155,r339,a1,v00,n,n15,7
2471,a1,s161,r282,a1,v00,n,n15,7
2472,a1,s060,r383,a1,v00,n,n15,6
2473,a1,s061,r223,a1,v00,n,n15,6
2474,a1,s068,r167,a1,v00,n,n15,6
2475,a1,s070,r439,a1,v00,n,n15,6
2476,a1,s073,r317,a1,v00,n,n15,6
2477,a1,s074,r200,a1,v00,n,n15,6
2478,a1,s078,r271,a1,v00,n,n15,6
2479,a1,s079,r133,a1,v00,n,n15,6
2480,a1,s081,r426,a1,v00,n,n15,6
2481,a1,s084,r201,a1,v00,n,n15,6
2482,a1,s090,r469,a1,v00,n,n15,6
2483,a1,s095,r209,a1,v00,n,n15,6
2484,a1,s097,r199,a1,v00,n,n15,5
2485,a1,s097,r298,a1,v00,n,n15,1
2486,a1,s100,r196,a1,v00,n,n15,6
2487,a1,s102,r195,a1,v00,n,n15,6
2488,a1,s145,r405,a1,v00,n,n15,6
2489,a1,s160,r222,a1,v00,n,n15,6
2490,a1,s173,r268,a1,v00,n,n15,6
2491,a1,s188,r422,a1,v00,n,n15,6
2492,a1,s189,r368,a1,v00,n,n15,6
2493,a1,s190,r419,a1,v00,n,n15,6
2494,a1,s223,r411,a1,v00,n,n15,6
2495,a1,s082,r147,a1,v00,n,n15,5
2496,a1,s111,r344,a1,v00,n,n15,5
2497,a1,s119,r338,a1,v00,n,n15,5
2498,a1,s141,r265,a1,v00,n,n15,5
2499,a1,s149,r440,a1,v00,n,n15,5
2500,a1,s164,r373,a1,v00,n,n15,4
2501,a1,s164,r217,a1,v00,n,n15,1
2502,a1,s171,r377,a1,v00,n,n15,5
2503,a1,s183,r119,a1,v00,n,n15,5
2504,a1,s225,r437,a1,v00,n,n15,5
2505,a1,s001,r008,a1,v00,n,n15,4
2506,a1,s004,r008,a1,v00,n,n15,4
2507,a1,s040,r062,a1,v00,n,n15,4
2508,a1,s099,r372,a1,v00,n,n15,4
2509,a1,s104,r184,a1,v00,n,n15,4
2510,a1,s127,r426,a1,v00,n,n15,4
2511,a1,s176,r352,a1,v00,n,n15,4
2512,a1,s186,r216,a1,v00,n,n15,4
2513,a1,s226,r439,a1,v00,n,n15,4
2514,a1,s312,r489,a1,v00,n,n15,4
2515,a1,s175,r217,a1,v00,n,n15,3
2516,a1,s024,r061,a1,v00,n,n15,2
2517,a1,s184,r148,a1,v00,n,n15,2
2518,a1,s049,r016,a1,v00,c,n16,38
2519,a1,s049,r016,a1,v20,n,n16,10
2520,a1,s049,r016,a1,v00,n,n16,11
2521,a1,s054,r025,a1,v00,c,n16,23
2522,a1,s054,r025,a1,v20,n,n16,6
2523,a1,s054,r025,a1,v00,n,n16,9
2524,a1,s170,r277,a1,v00,n,n16,98
2525,a1,s170,r195,a1,v00,n,n16,54
2526,a1,s053,r011,a1,v00,c,n16,22
2527,a1,s053,r011,a1,v00,n,n16,128
2528,a1,s179,r272,a1,v00,n,n16,51
2529,a1,s179,r203,a1,v00,n,n16,60
2530,a1,s179,r236,a1,v00,n,n16,18
2531,a1,s120,r301,a1,v00,n,n16,20
2532,a1,s120,r213,a1,v00,n,n16,39
2533,a1,s120,r149,a1,v00,n,n16,68
2534,a1,s196,r190,a1,v00,n,n16,48
2535,a1,s196,r236,a1,v00,n,n16,46
2536,a1,s196,r230,a1,v00,n,n16,33
2537,a1,s308,r506,a1,v00,n,n16,69
2538,a1,s308,r502,a1,v00,n,n16,58
2539,a1,s139,r300,a1,v00,n,n16,56
2540,a1,s139,r360,a1,v00,n,n16,65
2541,a1,s139,r177,a1,v00,n,n16,1
2542,a1,s066,r174,a1,v00,n,n16,58
2543,a1,s066,r309,a1,v00,n,n16,44
2544,a1,s072,r249,a1,v00,n,n16,52
2545,a1,s072,r131,a1,v00,n,n16,40
2546,a1,s072,r245,a1,v00,n,n16,10
2547,a1,s278,r177,a1,v00,n,n16,51
2548,a1,s278,r436,a1,v00,n,n16,51
2549,a1,s307,r499,a1,v00,n,n16,48
2550,a1,s307,r482,a1,v00,n,n16,52
2551,a1,s307,r501,a1,v00,n,n16,2
2552,a1,s117,r391,a1,v00,n,n16,39
2553,a1,s117,r232,a1,v00,n,n16,45
2554,a1,s117,r276,a1,v00,n,n16,16
2555,a1,s039,r061,a1,v00,c,n16,14
2556,a1,s039,r061,a1,v00,n,n16,79
2557,a1,s252,r228,a1,v00,n,n16,44
2558,a1,s252,r369,a1,v00,n,n16,27
2559,a1,s252,r322,a1,v00,n,n16,22
2560,a1,s020,r024,a1,v00,c,n16,13
2561,a1,s020,r024,a1,v00,n,n16,76
2562,a1,s088,r161,a1,v00,n,n16,39
2563,a1,s088,r246,a1,v00,n,n16,44
2564,a1,s088,r302,a1,v00,n,n16,4
2565,a1,s106,r185,a1,v00,n,n16,36
2566,a1,s106,r302,a1,v00,n,n16,36
2567,a1,s106,r245,a1,v00,n,n16,12
2568,a1,s108,r343,a1,v00,n,n16,26
2569,a1,s108,r273,a1,v00,n,n16,38
2570,a1,s108,r276,a1,v00,n,n16,17
2571,a1,s144,r367,a1,v00,n,n16,16
2572,a1,s144,r235,a1,v00,n,n16,15
2573,a1,s144,r229,a1,v00,n,n16,30
2574,a1,s144,r329,a1,v00,n,n16,18
2575,a1,s144,r361,a1,v00,n,n16,2
2576,a1,s157,r371,a1,v00,n,n16,37
2577,a1,s157,r205,a1,v00,n,n16,34
2578,a1,s157,r323,a1,v00,n,n16,10
2579,a1,s234,r140,a1,v00,n,n16,46
2580,a1,s234,r264,a1,v00,n,n16,35
2581,a1,s306,r519,a1,v00,n,n16,47
2582,a1,s306,r501,a1,v00,n,n16,34
2583,a1,s256,r191,a1,v00,n,n16,48
2584,a1,s256,r154,a1,v00,n,n16,32
2585,a1,s313,r336,a1,v00,n,n16,43
2586,a1,s313,r350,a1,v00,n,n16,37
2587,a1,s080,r160,a1,v00,n,n16,30
2588,a1,s080,r317,a1,v00,n,n16,42
2589,a1,s080,r223,a1,v00,n,n16,4
2590,a1,s098,r325,a1,v00,n,n16,42
2591,a1,s098,r311,a1,v00,n,n16,34
2592,a1,s114,r178,a1,v00,n,n16,23
2593,a1,s114,r252,a1,v00,n,n16,23
2594,a1,s114,r245,a1,v00,n,n16,21
2595,a1,s114,r290,a1,v00,n,n16,9
2596,a1,s092,r316,a1,v00,n,n16,41
2597,a1,s092,r128,a1,v00,n,n16,33
2598,a1,s311,r493,a1,v00,n,n16,43
2599,a1,s311,r444,a1,v00,n,n16,31
2600,a1,s077,r223,a1,v00,n,n16,36
2601,a1,s077,r237,a1,v00,n,n16,37
2602,a1,s231,r238,a1,v00,n,n16,42
2603,a1,s231,r285,a1,v00,n,n16,31
2604,a1,s134,r386,a1,v00,n,n16,40
2605,a1,s134,r385,a1,v00,n,n16,31
2606,a1,s130,r310,a1,v00,n,n16,40
2607,a1,s130,r364,a1,v00,n,n16,30
2608,a1,s232,r475,a1,v00,n,n16,48
2609,a1,s232,r469,a1,v00,n,n16,20
2610,a1,s109,r211,a1,v00,n,n16,40
2611,a1,s109,r206,a1,v00,n,n16,26
2612,a1,s076,r384,a1,v00,n,n16,23
2613,a1,s076,r139,a1,v00,n,n16,34
2614,a1,s076,r212,a1,v00,n,n16,8
2615,a1,s063,r467,a1,v00,n,n16,38
2616,a1,s063,r294,a1,v00,n,n16,24
2617,a1,s156,r337,a1,v00,n,n16,44
2618,a1,s156,r338,a1,v00,n,n16,17
2619,a1,s075,r153,a1,v00,n,n16,20
2620,a1,s075,r230,a1,v00,n,n16,32
2621,a1,s075,r152,a1,v00,n,n16,7
2622,a1,s310,r509,a1,v00,n,n16,46
2623,a1,s310,r399,a1,v00,n,n16,9
2624,a1,s086,r176,a1,v00,n,n16,30
2625,a1,s086,r242,a1,v00,n,n16,17
2626,a1,s302,r324,a1,v00,n,n16,40
2627,a1,s302,r293,a1,v00,n,n16,6
2628,a1,s025,r027,a1,v00,c,n16,6
2629,a1,s025,r027,a1,v00,n,n16,39
2630,a1,s124,r308,a1,v00,n,n16,8
2631,a1,s124,r361,a1,v00,n,n16,6
2632,a1,s124,r393,a1,v00,n,n16,9
2633,a1,s124,r323,a1,v00,n,n16,20
2634,a1,s112,r227,a1,v00,n,n16,39
2635,a1,s112,r266,a1,v00,n,n16,1
2636,a1,s133,r368,a1,v00,n,n16,20
2637,a1,s133,r260,a1,v00,n,n16,16
2638,a1,s133,r398,a1,v00,n,n16,4
2639,a1,s158,r322,a1,v00,n,n16,18
2640,a1,s158,r194,a1,v00,n,n16,21
2641,a1,s158,r372,a1,v00,n,n16,1
2642,a1,s021,r025,a1,v00,c,n16,5
2643,a1,s021,r025,a1,v00,n,n16,34
2644,a1,s027,r027,a1,v00,c,n16,5
2645,a1,s027,r027,a1,v00,n,n16,34
2646,a1,s305,r496,a1,v00,n,n16,39
2647,a1,s065,r387,a1,v00,n,n16,33
2648,a1,s065,r339,a1,v00,n,n16,5
2649,a1,s069,r372,a1,v00,n,n16,38
2650,a1,s195,r312,a1,v00,n,n16,20
2651,a1,s195,r212,a1,v00,n,n16,14
2652,a1,s006,r033,a1,v00,c,n16,5
2653,a1,s006,r033,a1,v00,n,n16,28
2654,a1,s015,r025,a1,v00,c,n16,5
2655,a1,s015,r025,a1,v00,n,n16,28
2656,a1,s022,r029,a1,v00,c,n16,4
2657,a1,s022,r029,a1,v00,n,n16,28
2658,a1,s087,r266,a1,v00,n,n16,29
2659,a1,s153,r327,a1,v00,n,n16,23
2660,a1,s043,r028,a1,v00,c,n16,3
2661,a1,s043,r028,a1,v00,n,n16,19
2662,a1,s207,r290,a1,v00,n,n16,11
2663,a1,s207,r398,a1,v00,n,n16,11
2664,a1,s162,r196,a1,v00,n,n16,21
2665,a1,s030,r029,a1,v00,c,n16,2
2666,a1,s030,r029,a1,v00,n,n16,17
2667,a1,s036,r061,a1,v00,c,n16,2
2668,a1,s036,r061,a1,v00,n,n16,17
2669,a1,s051,r050,a1,v00,c,n16,2
2670,a1,s051,r050,a1,v00,n,n16,17
2671,a1,s122,r416,a1,v00,n,n16,16
2672,a1,s291,r411,a1,v00,n,n16,16
2673,a1,s142,r379,a1,v00,n,n16,14
2674,a1,s055,r091,a1,v00,c,n16,1
2675,a1,s055,r091,a1,v00,n,n16,10
2676,a1,s083,r225,a1,v00,n,n16,10
2677,a1,s091,r219,a1,v00,n,n16,10
2678,a1,s094,r234,a1,v00,n,n16,10
2679,a1,s103,r243,a1,v00,n,n16,10
2680,a1,s105,r299,a1,v00,n,n16,10
2681,a1,s123,r297,a1,v00,n,n16,10
2682,a1,s131,r293,a1,v00,n,n16,10
2683,a1,s154,r265,a1,v00,n,n16,10
2684,a1,s181,r399,a1,v00,n,n16,10
2685,a1,s182,r422,a1,v00,n,n16,10
2686,a1,s192,r339,a1,v00,n,n16,10
2687,a1,s210,r440,a1,v00,n,n16,10
2688,a1,s217,r455,a1,v00,n,n16,10
2689,a1,s218,r403,a1,v00,n,n16,10
2690,a1,s219,r412,a1,v00,n,n16,10
2691,a1,s228,r434,a1,v00,n,n16,10
2692,a1,s230,r419,a1,v00,n,n16,10
2693,a1,s293,r507,a1,v00,n,n16,10
2694,a1,s296,r201,a1,v00,n,n16,10
2695,a1,s064,r147,a1,v00,n,n16,9
2696,a1,s071,r168,a1,v00,n,n16,9
2697,a1,s089,r170,a1,v00,n,n16,8
2698,a1,s118,r283,a1,v00,n,n16,8
2699,a1,s135,r222,a1,v00,n,n16,8
2700,a1,s147,r268,a1,v00,n,n16,8
2701,a1,s169,r293,a1,v00,n,n16,8
2702,a1,s187,r377,a1,v00,n,n16,8
2703,a1,s221,r416,a1,v00,n,n16,8
2704,a1,s289,r455,a1,v00,n,n16,8
2705,a1,s155,r149,a1,v00,n,n16,7
2706,a1,s161,r338,a1,v00,n,n16,7
2707,a1,s060,r306,a1,v00,n,n16,6
2708,a1,s068,r265,a1,v00,n,n16,6
2709,a1,s073,r219,a1,v00,n,n16,6
2710,a1,s078,r152,a1,v00,n,n16,6
2711,a1,s079,r296,a1,v00,n,n16,6
2712,a1,s081,r184,a1,v00,n,n16,6
2713,a1,s090,r399,a1,v00,n,n16,6
2714,a1,s095,r243,a1,v00,n,n16,6
2715,a1,s097,r255,a1,v00,n,n16,6
2716,a1,s100,r234,a1,v00,n,n16,6
2717,a1,s102,r297,a1,v00,n,n16,6
2718,a1,s145,r422,a1,v00,n,n16,6
2719,a1,s160,r440,a1,v00,n,n16,6
2720,a1,s173,r299,a1,v00,n,n16,6
2721,a1,s188,r339,a1,v00,n,n16,6
2722,a1,s189,r209,a1,v00,n,n16,6
2723,a1,s190,r379,a1,v00,n,n16,6
2724,a1,s223,r412,a1,v00,n,n16,6
2725,a1,s119,r200,a1,v00,n,n16,5
2726,a1,s141,r282,a1,v00,n,n16,5
2727,a1,s149,r403,a1,v00,n,n16,5
2728,a1,s171,r222,a1,v00,n,n16,5
2729,a1,s225,r434,a1,v00,n,n16,5
2730,a1,s001,r033,a1,v00,n,n16,4
2731,a1,s004,r033,a1,v00,n,n16,4
2732,a1,s040,r062,a1,v00,n,n16,4
2733,a1,s099,r268,a1,v00,n,n16,4
2734,a1,s104,r199,a1,v00,n,n16,4
2735,a1,s127,r439,a1,v00,n,n16,4
2736,a1,s176,r276,a1,v00,n,n16,4
2737,a1,s186,r216,a1,v00,n,n16,4
2738,a1,s220,r201,a1,v00,n,n16,4
2739,a1,s222,r426,a1,v00,n,n16,4
2740,a1,s224,r419,a1,v00,n,n16,4
2741,a1,s226,r405,a1,v00,n,n16,4
2742,a1,s229,r422,a1,v00,n,n16,4
2743,a1,s312,r489,a1,v00,n,n16,4
2744,a1,s175,r217,a1,v00,n,n16,3
2745,a1,s024,r011,a1,v00,n,n16,2
2746,a1,s184,r383,a1,v00,n,n16,2
2747,a1,s049,r016,a1,v00,c,n17,38
2748,a1,s049,r016,a1,v20,n,n17,10
2749,a1,s049,r016,a1,v00,n,n17,11
2750,a1,s054,r025,a1,v00,c,n17,23
2751,a1,s054,r025,a1,v20,n,n17,6
2752,a1,s054,r025,a1,v00,n,n17,9
2753,a1,s170,r277,a1,v00,n,n17,98
2754,a1,s170,r195,a1,v00,n,n17,54
2755,a1,s053,r011,a1,v00,c,n17,22
2756,a1,s053,r011,a1,v00,n,n17,128
2757,a1,s179,r272,a1,v00,n,n17,51
2758,a1,s179,r203,a1,v00,n,n17,60
2759,a1,s179,r236,a1,v00,n,n17,18
2760,a1,s308,r149,a1,v00,n,n17,79
2761,a1,s308,r506,a1,v00,n,n17,48
2762,a1,s139,r300,a1,v00,n,n17,56
2763,a1,s139,r230,a1,v00,n,n17,65
2764,a1,s139,r360,a1,v00,n,n17,1
2765,a1,s066,r174,a1,v00,n,n17,58
2766,a1,s066,r309,a1,v00,n,n17,44
2767,a1,s278,r360,a1,v00,n,n17,64
2768,a1,s278,r249,a1,v00,n,n17,38
2769,a1,s307,r502,a1,v00,n,n17,64
2770,a1,s307,r436,a1,v00,n,n17,38
2771,a1,s039,r061,a1,v00,c,n17,14
2772,a1,s039,r061,a1,v00,n,n17,79
2773,a1,s056,r177,a1,v00,n,n17,52
2774,a1,s056,r190,a1,v00,n,n17,41
2775,a1,s252,r213,a1,v00,n,n17,39
2776,a1,s252,r232,a1,v00,n,n17,45
2777,a1,s252,r276,a1,v00,n,n17,9
2778,a1,s088,r245,a1,v00,n,n17,43
2779,a1,s088,r322,a1,v00,n,n17,40
2780,a1,s088,r391,a1,v00,n,n17,4
2781,a1,s213,r140,a1,v00,n,n17,46
2782,a1,s213,r246,a1,v00,n,n17,35
2783,a1,s233,r236,a1,v00,n,n17,46
2784,a1,s233,r131,a1,v00,n,n17,35
2785,a1,s306,r499,a1,v00,n,n17,48
2786,a1,s306,r482,a1,v00,n,n17,33
2787,a1,s256,r228,a1,v00,n,n17,44
2788,a1,s256,r161,a1,v00,n,n17,36
2789,a1,s080,r391,a1,v00,n,n17,35
2790,a1,s080,r302,a1,v00,n,n17,40
2791,a1,s080,r185,a1,v00,n,n17,1
2792,a1,s311,r501,a1,v00,n,n17,45
2793,a1,s311,r519,a1,v00,n,n17,29
2794,a1,s077,r154,a1,v00,n,n17,38
2795,a1,s077,r371,a1,v00,n,n17,35
2796,a1,s231,r191,a1,v00,n,n17,48
2797,a1,s231,r444,a1,v00,n,n17,25
2798,a1,s134,r350,a1,v00,n,n17,41
2799,a1,s134,r273,a1,v00,n,n17,30
2800,a1,s130,r237,a1,v00,n,n17,40
2801,a1,s130,r310,a1,v00,n,n17,30
2802,a1,s063,r264,a1,v00,n,n17,44
2803,a1,s063,r185,a1,v00,n,n17,18
2804,a1,s156,r364,a1,v00,n,n17,39
2805,a1,s156,r323,a1,v00,n,n17,22
2806,a1,s310,r493,a1,v00,n,n17,43
2807,a1,s310,r336,a1,v00,n,n17,12
2808,a1,s302,r369,a1,v00,n,n17,27
2809,a1,s302,r276,a1,v00,n,n17,19
2810,a1,s112,r385,a1,v00,n,n17,40
2811,a1,s021,r024,a1,v00,c,n17,5
2812,a1,s021,r024,a1,v00,n,n17,34
2813,a1,s305,r496,a1,v00,n,n17,39
2814,a1,s069,r317,a1,v00,n,n17,38
2815,a1,s006,r027,a1,v00,c,n17,5
2816,a1,s006,r027,a1,v00,n,n17,28
2817,a1,s015,r025,a1,v00,c,n17,5
2818,a1,s015,r025,a1,v00,n,n17,28
2819,a1,s087,r325,a1,v00,n,n17,29
2820,a1,s214,r475,a1,v00,n,n17,29
2821,a1,s043,r027,a1,v00,c,n17,3
2822,a1,s043,r027,a1,v00,n,n17,19
2823,a1,s309,r509,a1,v00,n,n17,20
